signature_id	species	function_label	perturbation_genes	split_group	split	assay_type	source	subseries	subseries_response_class	target_raw	target_stable_id	target_resolution_method	target_resolution_candidates	target_ncbi_gene_id	final_matrix_sample_titles	source_sample_titles	source_title_match_methods	source_title_removed_prefixes	source_gsm_accessions	n_source_arrays	mutant_channels	dye_swap_complete	control_sources	platform	benchmark_ready	benchmark_blocker	mapping_status	label_policy	primary_label_score	candidate_label_count	split_origin	benchmark_eligible	input_function_label	subseries_response_class_role
GSE42527:SNF2	yeast	GO:0006260	YOR290C	YPG_359463b2be65	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SNF2	YOR290C	gpl11232_primary_name			snf2-del-1-d;snf2-del-1-a	snf2-del-1-d;snf2-del-1-a	exact;exact	;	GSM636589;GSM636588	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.35681910437	7	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PUF3	yeast	GO:0007005	YLL013C	YPG_82253aea37a5	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PUF3	YLL013C	gpl11232_primary_name			puf3-del-1-a;puf3-del-1-b	[hs1991] puf3-del-1-a;[hs1991] puf3-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107595;GSM1107596	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.55155077344	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ERG2	yeast	GO:0006629	YMR202W	YPG_2e2db8587c33	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ERG2	YMR202W	gpl11232_primary_name			erg2-del-1-b;erg2-del-1-a	[hs1991] erg2-del-1-b;[hs1991] erg2-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107282;GSM1107281	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.72365993755	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:JNM1	yeast	GO:0007163	YMR294W	YPG_607c2f4c86f6	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	JNM1	YMR294W	gpl11232_primary_name			jnm1-del-1-b;jnm1-del-1-a	[hs1991] jnm1-del-1-b;[hs1991] jnm1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107380;GSM1107379	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.75082290832	8	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RSC1	yeast	GO:0006281	YGR056W	YPG_f6702c91021e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RSC1	YGR056W	gpl11232_primary_name			rsc1-del-2-a;rsc1-del-1-b	rsc1-del-2-a;rsc1-del-1-b	exact;exact	;	GSM636527;GSM636526	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.66687763817	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SIN3	yeast	GO:0006914	YOL004W	YPG_6eb416392542	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SIN3	YOL004W	gpl11232_primary_name			sin3-del-2-b;sin3-del-1-a	sin3-del-2-b;sin3-del-1-a	exact;exact	;	GSM636575;GSM636574	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.77586032115	7	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RSC2	yeast	GO:0007059	YLR357W	YPG_6d8507eb51ce	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RSC2	YLR357W	gpl11232_primary_name			rsc2-del-2-b;rsc2-del-1-a	rsc2-del-2-b;rsc2-del-1-a	exact;exact	;	GSM636529;GSM636528	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.59855681582	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RMI1	yeast	GO:0006310	YPL024W	YPG_368c45c89b7f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RMI1	YPL024W	gpl11232_primary_name			rmi1-del-2-a;rmi1-del-2-b	[hs1991] rmi1-del-2-a;[hs1991] rmi1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107653;GSM1107654	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.70598944228	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SNT309	yeast	GO:0016071	YPR101W	YPG_b6894e2f6c15	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SNT309	YPR101W	gpl11232_primary_name			snt309-del-2-a;snt309-del-1-b	[hs1991] snt309-del-2-a;[hs1991] snt309-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107761;GSM1107760	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.49244516302	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:CIN8	yeast	GO:0140014	YEL061C	YPG_6ff668c4455c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	CIN8	YEL061C	gpl11232_primary_name			cin8-del-2-b;cin8-del-2-a	[hs1991] cin8-del-2-b;[hs1991] cin8-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107182;GSM1107181	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.83878551709	7	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:LSM7	yeast	GO:0006399	YNL147W	YPG_c1a434faf2bf	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	LSM7	YNL147W	gpl11232_primary_name			lsm7-del-2-b;lsm7-del-1-a	[hs1991] lsm7-del-2-b;[hs1991] lsm7-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107412;GSM1107411	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.19181553354	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:NEW1	yeast	GO:0042254	YPL226W	YPG_140a86a5b41a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	NEW1	YPL226W	gpl11232_primary_name			new1-del-1-b;new1-del-1-a	[hs1991] new1-del-1-b;[hs1991] new1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107490;GSM1107489	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.59346739915	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:UPF3	yeast	GO:0006310	YGR072W	YPG_a04e5fa7ba46	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	UPF3	YGR072W	gpl11232_primary_name			upf3-del-1-a;upf3-del-1-b	[hs1991] upf3-del-1-a;[hs1991] upf3-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107901;GSM1107902	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.34072770652	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:EXO1	yeast	GO:0032200	YOR033C	YPG_12a349c89400	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	EXO1	YOR033C	gpl11232_primary_name			exo1-del-1-a;exo1-del-1-b	[hs1991] exo1-del-1-a;[hs1991] exo1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107291;GSM1107292	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.98065156687	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RNR4	yeast	GO:0055086	YGR180C	YPG_6968d3ab583a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RNR4	YGR180C	gpl11232_primary_name			rnr4-del-1-b;rnr4-del-1-a	[hs1991] rnr4-del-1-b;[hs1991] rnr4-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107656;GSM1107655	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	0.887650114785	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RRM3	yeast	GO:0006260	YHR031C	YPG_2d8e6383b02a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RRM3	YHR031C	gpl11232_primary_name			rrm3-del-1-b;rrm3-del-2-a	[hs1991] rrm3-del-1-b;[hs1991] rrm3-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107683;GSM1107684	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.72979900485	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:NPL3	yeast	GO:0006914	YDR432W	YPG_5b461c1cf1a4	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	NPL3	YDR432W	gpl11232_primary_name			npl3-del-2-a;npl3-del-2-b	[hs1991] npl3-del-2-a;[hs1991] npl3-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107501;GSM1107502	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.77586032115	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:KAP120	yeast	GO:0006913	YPL125W	YPG_640945296e78	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	KAP120	YPL125W	gpl11232_primary_name			kap120-del-2-a;kap120-del-2-b	[hs1991] kap120-del-2-a;[hs1991] kap120-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107381;GSM1107382	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.89768752375	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:NUP188	yeast	GO:0006913	YML103C	YPG_1d298fb284ca	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	NUP188	YML103C	gpl11232_primary_name			nup188-del-2-b;nup188-del-2-a	[hs1991] nup188-del-2-b;[hs1991] nup188-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107516;GSM1107515	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.89768752375	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:NUP133	yeast	GO:0006913	YKR082W	YPG_86cfe0693df4	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	NUP133	YKR082W	gpl11232_primary_name			nup133-del-matA-2-b;nup133-del-matA-2-a	[hs1991] nup133-del-matA-2-b;[hs1991] nup133-del-matA-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107512;GSM1107511	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.89768752375	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RTT109	yeast	GO:0006325	YLL002W	YPG_e04fbfc2dce8	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RTT109	YLL002W	gpl11232_primary_name			rtt109-del-1-b;rtt109-del-1-a	rtt109-del-1-b;rtt109-del-1-a	exact;exact	;	GSM636540;GSM636539	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82577836557	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:CSM3	yeast	GO:0140013	YMR048W	YPG_4d9a246d41e8	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	CSM3	YMR048W	gpl11232_primary_name			csm3-del-1-a;csm3-del-1-b	[hs1991] csm3-del-1-a;[hs1991] csm3-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107201;GSM1107202	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.59404517315	7	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MMS4	yeast	GO:0140013	YBR098W	YPG_a7178ec49513	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MMS4	YBR098W	gpl11232_primary_name			mms4-del-1-a;mms4-del-1-b	[hs1991] mms4-del-1-a;[hs1991] mms4-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107451;GSM1107452	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.23464065584	7	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RAD54	yeast	GO:0032200	YGL163C	YPG_5c2e2ec45708	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RAD54	YGL163C	gpl11232_primary_name			rad54-del-1-a;rad54-del-1-b	[hs1991] rad54-del-1-a;[hs1991] rad54-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107623;GSM1107624	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.58258641018	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:HHT1	yeast	GO:0006351	YBR010W	YPG_7f61d9a26887	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	HHT1	YBR010W	gpl11232_primary_name			hht1-del-1-a;hht1-del-2-b	[hs1991] hht1-del-1-a;[hs1991] hht1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107335;GSM1107336	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.7357347356	11	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:BIM1	yeast	GO:0007018	YER016W	YPG_e8f81ab704ae	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	BIM1	YER016W	gpl11232_primary_name			bim1-del-1-a;bim1-del-1-b	[hs1991] bim1-del-1-a;[hs1991] bim1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107133;GSM1107134	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.10941626884	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:BIK1	yeast	GO:0140014	YCL029C	YPG_df3b152e8c1b	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	BIK1	YCL029C	gpl11232_primary_name			bik1-del-1-a	[hs1991] bik1-del-1-a	strip_anchored_submitter_batch_prefix	[hs1991] 	GSM1107132	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.45490696538	8	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PUS7	yeast	GO:0016073	YOR243C	YPG_5465ee4e0121	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PUS7	YOR243C	gpl11232_primary_name			pus7-del-1-a;pus7-del-2-b	[hs1991] pus7-del-1-a;[hs1991] pus7-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107603;GSM1107604	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.86610927798	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PFK1	yeast	GO:0006091	YGR240C	YPG_b162bac701d7	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PFK1	YGR240C	gpl11232_primary_name			pfk1-del-2-c1;pfk1-del-2-c2	pfk1-del-2-c1;pfk1-del-2-c2	exact;exact	;	GSM819599;GSM819600	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.06821739006	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MRE11	yeast	GO:0032200	YMR224C	YPG_a69a53ce5847	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MRE11	YMR224C	gpl11232_primary_name			mre11-del-1-b;mre11-del-1-a	[hs1991] mre11-del-1-b;[hs1991] mre11-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107458;GSM1107457	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.98065156687	11	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RAD55	yeast	GO:0006260	YDR076W	YPG_9b9474a5b686	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RAD55	YDR076W	gpl11232_primary_name			rad55-del-1-b;rad55-del-1-a	[hs1991] rad55-del-1-b;[hs1991] rad55-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107626;GSM1107625	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.02113719393	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MUS81	yeast	GO:0140013	YDR386W	YPG_383f415d05d4	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MUS81	YDR386W	gpl11232_primary_name			mus81-del-1-b;mus81-del-1-a	[hs1991] mus81-del-1-b;[hs1991] mus81-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107478;GSM1107477	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.23464065584	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:HHF1	yeast	GO:0006351	YBR009C	YPG_017b53ae524c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	HHF1	YBR009C	gpl11232_primary_name			hhf1-del-1-b;hhf1-del-1-a	[hs1991] hhf1-del-1-b;[hs1991] hhf1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107334;GSM1107333	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.46216126204	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MAK31	yeast	GO:0051604	YCR020C-A	YPG_99270fa2d8d1	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MAK31	YCR020C-A	gpl11232_primary_name			mak31-del-1-b;mak31-del-1-a	[hs1991] mak31-del-1-b;[hs1991] mak31-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107418;GSM1107417	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.66943083137	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RRP8	yeast	GO:0042254	YDR083W	YPG_accecc8a10e8	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RRP8	YDR083W	gpl11232_primary_name			rrp8-del-1-b;rrp8-del-1-a	[hs1991] rrp8-del-1-b;[hs1991] rrp8-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107688;GSM1107687	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.59346739915	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ASF1	yeast	GO:0006325	YJL115W	YPG_e9b69aba9a9d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ASF1	YJL115W	gpl11232_primary_name			asf1-del-1-d;asf1-del-2-a	asf1-del-1-d;asf1-del-2-a	exact;exact	;	GSM636342;GSM636343	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82577836557	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:FKS1	yeast	GO:0005975	YLR342W	YPG_4a6de0a41c05	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	FKS1	YLR342W	gpl11232_primary_name			fks1-del-1-b;fks1-del-2-a	[hs1991] fks1-del-1-b;[hs1991] fks1-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107297;GSM1107298	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.8993331258	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:LOC1	yeast	GO:0006913	YFR001W	YPG_bda08e6aae3d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	LOC1	YFR001W	gpl11232_primary_name			loc1-del-1-b;loc1-del-1-a	[hs1991] loc1-del-1-b;[hs1991] loc1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107400;GSM1107399	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.60791877137	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:LEA1	yeast	GO:0016071	YPL213W	YPG_d5a14338cd5f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	LEA1	YPL213W	gpl11232_primary_name			lea1-del-1-b;lea1-del-1-a	[hs1991] lea1-del-1-b;[hs1991] lea1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107394;GSM1107393	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.49244516302	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:FIN1	yeast	GO:0140014	YDR130C	YPG_7563e7d0674a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	FIN1	YDR130C	gpl11232_primary_name			fin1-del-1-b;fin1-del-1-a	[hs1991] fin1-del-1-b;[hs1991] fin1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107294;GSM1107293	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.83878551709	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:DAL81	yeast	GO:0006351	YIR023W	YPG_c0f9b1ad8b65	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	DAL81	YIR023W	gpl11232_primary_name			dal81-del-1-c;dal81-del-rep-100A3-b	[hs1991] dal81-del-1-c;[hs1991] dal81-del-rep-100A3-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107219;GSM1107220	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.21594513584	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
