og_id	og_name	yeast_gene	human_gene
5018321at2759	lysine-specific demethylase	H833_YJM1573M00323	KDM5C
5018321at2759	lysine-specific demethylase	H833_YJM1573M00323	CT31
5018321at2759	lysine-specific demethylase	H833_YJM1573M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H833_YJM1573M00323	8242
5018321at2759	lysine-specific demethylase	H834_YJM1574J00332	CT31
5018321at2759	lysine-specific demethylase	H834_YJM1574J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H834_YJM1574J00332	KDM5C
5018321at2759	lysine-specific demethylase	H834_YJM1574J00332	CT31
5018321at2759	lysine-specific demethylase	H834_YJM1574J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H834_YJM1574J00332	8242
5018321at2759	lysine-specific demethylase	H834_YJM1574M00323	CT31
5018321at2759	lysine-specific demethylase	H834_YJM1574M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H834_YJM1574M00323	KDM5C
5018321at2759	lysine-specific demethylase	H834_YJM1574M00323	CT31
5018321at2759	lysine-specific demethylase	H834_YJM1574M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H834_YJM1574M00323	8242
5018321at2759	lysine-specific demethylase	H835_YJM1592J00332	CT31
5018321at2759	lysine-specific demethylase	H835_YJM1592J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H835_YJM1592J00332	KDM5C
5018321at2759	lysine-specific demethylase	H835_YJM1592J00332	CT31
5018321at2759	lysine-specific demethylase	H835_YJM1592J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H835_YJM1592J00332	8242
5018321at2759	lysine-specific demethylase	H836_YJM1615J00330	CT31
5018321at2759	lysine-specific demethylase	H836_YJM1615J00330	RBBP-2
5018321at2759	lysine-specific demethylase	H836_YJM1615J00330	KDM5C
5018321at2759	lysine-specific demethylase	H836_YJM1615J00330	CT31
5018321at2759	lysine-specific demethylase	H836_YJM1615J00330	RBBP-2
5018321at2759	lysine-specific demethylase	H836_YJM1615J00330	8242
5018321at2759	lysine-specific demethylase	H836_YJM1615M00323	CT31
5018321at2759	lysine-specific demethylase	H836_YJM1615M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H836_YJM1615M00323	KDM5C
5018321at2759	lysine-specific demethylase	H836_YJM1615M00323	CT31
5018321at2759	lysine-specific demethylase	H836_YJM1615M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H836_YJM1615M00323	8242
5018321at2759	lysine-specific demethylase	F842_YJM1078J00332	CT31
5018321at2759	lysine-specific demethylase	F842_YJM1078J00332	RBBP-2
5018321at2759	lysine-specific demethylase	F842_YJM1078J00332	KDM5C
5018321at2759	lysine-specific demethylase	F842_YJM1078J00332	CT31
5018321at2759	lysine-specific demethylase	F842_YJM1078J00332	RBBP-2
5018321at2759	lysine-specific demethylase	F842_YJM1078J00332	8242
5018321at2759	lysine-specific demethylase	F842_YJM1078M00323	CT31
5018321at2759	lysine-specific demethylase	F842_YJM1078M00323	RBBP-2
5018321at2759	lysine-specific demethylase	F842_YJM1078M00323	KDM5C
5018321at2759	lysine-specific demethylase	F842_YJM1078M00323	CT31
5018321at2759	lysine-specific demethylase	F842_YJM1078M00323	RBBP-2
5018321at2759	lysine-specific demethylase	F842_YJM1078M00323	8242
5018321at2759	lysine-specific demethylase	SCRG_03770	CT31
5018321at2759	lysine-specific demethylase	SCRG_03770	RBBP-2
5018321at2759	lysine-specific demethylase	SCRG_03770	KDM5C
5018321at2759	lysine-specific demethylase	SCRG_03770	CT31
5018321at2759	lysine-specific demethylase	SCRG_03770	RBBP-2
5018321at2759	lysine-specific demethylase	SCRG_03770	8242
5018321at2759	lysine-specific demethylase	SCRG_02068	CT31
5018321at2759	lysine-specific demethylase	SCRG_02068	RBBP-2
5018321at2759	lysine-specific demethylase	SCRG_02068	KDM5C
5018321at2759	lysine-specific demethylase	SCRG_02068	CT31
5018321at2759	lysine-specific demethylase	SCRG_02068	RBBP-2
5018321at2759	lysine-specific demethylase	SCRG_02068	8242
5018321at2759	lysine-specific demethylase	SCY_3036	CT31
5018321at2759	lysine-specific demethylase	SCY_3036	RBBP-2
5018321at2759	lysine-specific demethylase	SCY_3036	KDM5C
5018321at2759	lysine-specific demethylase	SCY_3036	CT31
5018321at2759	lysine-specific demethylase	SCY_3036	RBBP-2
5018321at2759	lysine-specific demethylase	SCY_3036	8242
5018321at2759	lysine-specific demethylase	SCY_4352	CT31
5018321at2759	lysine-specific demethylase	SCY_4352	RBBP-2
5018321at2759	lysine-specific demethylase	SCY_4352	KDM5C
5018321at2759	lysine-specific demethylase	SCY_4352	CT31
5018321at2759	lysine-specific demethylase	SCY_4352	RBBP-2
5018321at2759	lysine-specific demethylase	SCY_4352	8242
5018321at2759	lysine-specific demethylase	H755_YJM326J00330	CT31
5018321at2759	lysine-specific demethylase	H755_YJM326J00330	RBBP-2
5018321at2759	lysine-specific demethylase	H755_YJM326J00330	KDM5C
5018321at2759	lysine-specific demethylase	H755_YJM326J00330	CT31
5018321at2759	lysine-specific demethylase	H755_YJM326J00330	RBBP-2
5018321at2759	lysine-specific demethylase	H755_YJM326J00330	8242
5018321at2759	lysine-specific demethylase	H755_YJM326M00323	CT31
5018321at2759	lysine-specific demethylase	H755_YJM326M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H755_YJM326M00323	KDM5C
5018321at2759	lysine-specific demethylase	H755_YJM326M00323	CT31
5018321at2759	lysine-specific demethylase	H755_YJM326M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H755_YJM326M00323	8242
5018321at2759	lysine-specific demethylase	H758_YJM451J00332	CT31
5018321at2759	lysine-specific demethylase	H758_YJM451J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H758_YJM451J00332	KDM5C
5018321at2759	lysine-specific demethylase	H758_YJM451J00332	CT31
5018321at2759	lysine-specific demethylase	H758_YJM451J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H758_YJM451J00332	8242
5018321at2759	lysine-specific demethylase	H758_YJM451M00323	CT31
5018321at2759	lysine-specific demethylase	H758_YJM451M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H758_YJM451M00323	KDM5C
5018321at2759	lysine-specific demethylase	H758_YJM451M00323	CT31
5018321at2759	lysine-specific demethylase	H758_YJM451M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H758_YJM451M00323	8242
5018321at2759	lysine-specific demethylase	AWRI1631_102990	CT31
5018321at2759	lysine-specific demethylase	AWRI1631_102990	RBBP-2
5018321at2759	lysine-specific demethylase	AWRI1631_102990	KDM5C
5018321at2759	lysine-specific demethylase	AWRI1631_102990	CT31
5018321at2759	lysine-specific demethylase	AWRI1631_102990	RBBP-2
5018321at2759	lysine-specific demethylase	AWRI1631_102990	8242
5018321at2759	lysine-specific demethylase	AWRI1631_133120	CT31
5018321at2759	lysine-specific demethylase	AWRI1631_133120	RBBP-2
5018321at2759	lysine-specific demethylase	AWRI1631_133120	KDM5C
5018321at2759	lysine-specific demethylase	AWRI1631_133120	CT31
5018321at2759	lysine-specific demethylase	AWRI1631_133120	RBBP-2
5018321at2759	lysine-specific demethylase	AWRI1631_133120	8242
5018321at2759	lysine-specific demethylase	YJR119C	CT31
5018321at2759	lysine-specific demethylase	YJR119C	RBBP-2
5018321at2759	lysine-specific demethylase	YJR119C	KDM5C
5018321at2759	lysine-specific demethylase	YJR119C	CT31
5018321at2759	lysine-specific demethylase	YJR119C	RBBP-2
5018321at2759	lysine-specific demethylase	YJR119C	8242
5018321at2759	lysine-specific demethylase	YMR176W	CT31
5018321at2759	lysine-specific demethylase	YMR176W	RBBP-2
5018321at2759	lysine-specific demethylase	YMR176W	KDM5C
5018321at2759	lysine-specific demethylase	YMR176W	CT31
5018321at2759	lysine-specific demethylase	YMR176W	RBBP-2
5018321at2759	lysine-specific demethylase	YMR176W	8242
5018321at2759	lysine-specific demethylase	C1Q_03817	CT31
5018321at2759	lysine-specific demethylase	C1Q_03817	RBBP-2
5018321at2759	lysine-specific demethylase	C1Q_03817	KDM5C
5018321at2759	lysine-specific demethylase	C1Q_03817	CT31
5018321at2759	lysine-specific demethylase	C1Q_03817	RBBP-2
5018321at2759	lysine-specific demethylase	C1Q_03817	8242
5018321at2759	lysine-specific demethylase	EC1118_1J19_0705g	CT31
5018321at2759	lysine-specific demethylase	EC1118_1J19_0705g	RBBP-2
5018321at2759	lysine-specific demethylase	EC1118_1J19_0705g	KDM5C
5018321at2759	lysine-specific demethylase	EC1118_1J19_0705g	CT31
5018321at2759	lysine-specific demethylase	EC1118_1J19_0705g	RBBP-2
5018321at2759	lysine-specific demethylase	EC1118_1J19_0705g	8242
5018321at2759	lysine-specific demethylase	EC1118_1M3_3664g	CT31
5018321at2759	lysine-specific demethylase	EC1118_1M3_3664g	RBBP-2
5018321at2759	lysine-specific demethylase	EC1118_1M3_3664g	KDM5C
5018321at2759	lysine-specific demethylase	EC1118_1M3_3664g	CT31
5018321at2759	lysine-specific demethylase	EC1118_1M3_3664g	RBBP-2
5018321at2759	lysine-specific demethylase	EC1118_1M3_3664g	8242
5018321at2759	lysine-specific demethylase	SYK7_040441	CT31
5018321at2759	lysine-specific demethylase	SYK7_040441	RBBP-2
5018321at2759	lysine-specific demethylase	SYK7_040441	KDM5C
5018321at2759	lysine-specific demethylase	SYK7_040441	CT31
5018321at2759	lysine-specific demethylase	SYK7_040441	RBBP-2
5018321at2759	lysine-specific demethylase	SYK7_040441	8242
5018321at2759	lysine-specific demethylase	SYK7_055071	CT31
5018321at2759	lysine-specific demethylase	SYK7_055071	RBBP-2
5018321at2759	lysine-specific demethylase	SYK7_055071	KDM5C
5018321at2759	lysine-specific demethylase	SYK7_055071	CT31
5018321at2759	lysine-specific demethylase	SYK7_055071	RBBP-2
5018321at2759	lysine-specific demethylase	SYK7_055071	8242
5018321at2759	lysine-specific demethylase	QA23_2724	CT31
5018321at2759	lysine-specific demethylase	QA23_2724	RBBP-2
5018321at2759	lysine-specific demethylase	QA23_2724	KDM5C
5018321at2759	lysine-specific demethylase	QA23_2724	CT31
5018321at2759	lysine-specific demethylase	QA23_2724	RBBP-2
5018321at2759	lysine-specific demethylase	QA23_2724	8242
5018321at2759	lysine-specific demethylase	QA23_3754	CT31
5018321at2759	lysine-specific demethylase	QA23_3754	RBBP-2
5018321at2759	lysine-specific demethylase	QA23_3754	KDM5C
5018321at2759	lysine-specific demethylase	QA23_3754	CT31
5018321at2759	lysine-specific demethylase	QA23_3754	RBBP-2
5018321at2759	lysine-specific demethylase	QA23_3754	8242
5018321at2759	lysine-specific demethylase	FOSTERSO_2675	CT31
5018321at2759	lysine-specific demethylase	FOSTERSO_2675	RBBP-2
5018321at2759	lysine-specific demethylase	FOSTERSO_2675	KDM5C
5018321at2759	lysine-specific demethylase	FOSTERSO_2675	CT31
5018321at2759	lysine-specific demethylase	FOSTERSO_2675	RBBP-2
5018321at2759	lysine-specific demethylase	FOSTERSO_2675	8242
5018321at2759	lysine-specific demethylase	CENPK1137D_1414	CT31
5018321at2759	lysine-specific demethylase	CENPK1137D_1414	RBBP-2
5018321at2759	lysine-specific demethylase	CENPK1137D_1414	KDM5C
5018321at2759	lysine-specific demethylase	CENPK1137D_1414	CT31
5018321at2759	lysine-specific demethylase	CENPK1137D_1414	RBBP-2
5018321at2759	lysine-specific demethylase	CENPK1137D_1414	8242
5018321at2759	lysine-specific demethylase	CENPK1137D_210	CT31
5018321at2759	lysine-specific demethylase	CENPK1137D_210	RBBP-2
5018321at2759	lysine-specific demethylase	CENPK1137D_210	KDM5C
5018321at2759	lysine-specific demethylase	CENPK1137D_210	CT31
5018321at2759	lysine-specific demethylase	CENPK1137D_210	RBBP-2
5018321at2759	lysine-specific demethylase	CENPK1137D_210	8242
5018321at2759	lysine-specific demethylase	H754_YJM320J00332	CT31
5018321at2759	lysine-specific demethylase	H754_YJM320J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H754_YJM320J00332	KDM5C
5018321at2759	lysine-specific demethylase	H754_YJM320J00332	CT31
5018321at2759	lysine-specific demethylase	H754_YJM320J00332	RBBP-2
5018321at2759	lysine-specific demethylase	H754_YJM320J00332	8242
5018321at2759	lysine-specific demethylase	H754_YJM320M00323	CT31
5018321at2759	lysine-specific demethylase	H754_YJM320M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H754_YJM320M00323	KDM5C
5018321at2759	lysine-specific demethylase	H754_YJM320M00323	CT31
5018321at2759	lysine-specific demethylase	H754_YJM320M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H754_YJM320M00323	8242
5018321at2759	lysine-specific demethylase	H756_YJM428J00330	CT31
5018321at2759	lysine-specific demethylase	H756_YJM428J00330	RBBP-2
5018321at2759	lysine-specific demethylase	H756_YJM428J00330	KDM5C
5018321at2759	lysine-specific demethylase	H756_YJM428J00330	CT31
5018321at2759	lysine-specific demethylase	H756_YJM428J00330	RBBP-2
5018321at2759	lysine-specific demethylase	H756_YJM428J00330	8242
5018321at2759	lysine-specific demethylase	H756_YJM428M00323	CT31
5018321at2759	lysine-specific demethylase	H756_YJM428M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H756_YJM428M00323	KDM5C
5018321at2759	lysine-specific demethylase	H756_YJM428M00323	CT31
5018321at2759	lysine-specific demethylase	H756_YJM428M00323	RBBP-2
5018321at2759	lysine-specific demethylase	H756_YJM428M00323	8242
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_1302	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_1302	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_1302	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_1302	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_1302	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_1302	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_6662	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_6662	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_6662	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_6662	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_6662	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	VIN7_6662	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	P283_E20401	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	P283_E20401	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	P283_E20401	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	P283_E20401	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	P283_E20401	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	P283_E20401	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	R008_E10741	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	R008_E10741	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	R008_E10741	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	R008_E10741	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	R008_E10741	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	R008_E10741	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	R103_E10741	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	R103_E10741	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	R103_E10741	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	R103_E10741	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	R103_E10741	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	R103_E10741	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	P301_E10736	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	P301_E10736	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	P301_E10736	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	P301_E10736	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	P301_E10736	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	P301_E10736	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	EO220_1547	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	EO220_1547	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	EO220_1547	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	EO220_1547	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	EO220_1547	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	EO220_1547	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H635_YJM1083E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H635_YJM1083E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H635_YJM1083E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H635_YJM1083E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H635_YJM1083E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H635_YJM1083E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H668_YJM1129E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H668_YJM1129E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H668_YJM1129E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H668_YJM1129E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H668_YJM1129E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H668_YJM1129E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H747_YJM189E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H747_YJM189E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H747_YJM189E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H747_YJM189E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H747_YJM189E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H747_YJM189E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H748_YJM193E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H748_YJM193E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H748_YJM193E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H748_YJM193E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H748_YJM193E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H748_YJM193E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H749_YJM195E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H749_YJM195E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H749_YJM195E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H749_YJM195E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H749_YJM195E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H749_YJM195E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H750_YJM244E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H750_YJM244E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H750_YJM244E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H750_YJM244E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H750_YJM244E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H750_YJM244E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H751_YJM248E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H751_YJM248E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H751_YJM248E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H751_YJM248E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H751_YJM248E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H751_YJM248E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H752_YJM270E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H752_YJM270E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H752_YJM270E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H752_YJM270E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H752_YJM270E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H752_YJM270E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H753_YJM271E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H753_YJM271E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H753_YJM271E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H753_YJM271E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H753_YJM271E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H753_YJM271E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H757_YJM450E00098	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H757_YJM450E00098	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H757_YJM450E00098	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H757_YJM450E00098	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H757_YJM450E00098	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H757_YJM450E00098	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H759_YJM453E00098	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H759_YJM453E00098	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H759_YJM453E00098	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H759_YJM453E00098	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H759_YJM453E00098	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H759_YJM453E00098	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H760_YJM456E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H760_YJM456E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H760_YJM456E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H760_YJM456E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H760_YJM456E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H760_YJM456E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H761_YJM470E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H761_YJM470E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H761_YJM470E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H761_YJM470E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H761_YJM470E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H761_YJM470E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H762_YJM541E00098	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H762_YJM541E00098	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H762_YJM541E00098	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H762_YJM541E00098	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H762_YJM541E00098	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H762_YJM541E00098	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H763_YJM554E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H763_YJM554E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H763_YJM554E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H763_YJM554E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H763_YJM554E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H763_YJM554E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H764_YJM555E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H764_YJM555E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H764_YJM555E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H764_YJM555E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H764_YJM555E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H764_YJM555E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H765_YJM627E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H765_YJM627E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H765_YJM627E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H765_YJM627E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H765_YJM627E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H765_YJM627E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H766_YJM681E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H766_YJM681E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H766_YJM681E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H766_YJM681E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H766_YJM681E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H766_YJM681E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H767_YJM682E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H767_YJM682E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H767_YJM682E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H767_YJM682E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H767_YJM682E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H767_YJM682E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H768_YJM683E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H768_YJM683E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H768_YJM683E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H768_YJM683E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H768_YJM683E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H768_YJM683E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H769_YJM689E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H769_YJM689E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H769_YJM689E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H769_YJM689E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H769_YJM689E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H769_YJM689E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H770_YJM693E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H770_YJM693E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H770_YJM693E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H770_YJM693E00099	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H770_YJM693E00099	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H770_YJM693E00099	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H771_YJM969E00097	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H771_YJM969E00097	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H771_YJM969E00097	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H771_YJM969E00097	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H771_YJM969E00097	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H771_YJM969E00097	EB1
5019299at2759	Microtubule-associated protein RP/EB family member	H772_YJM972E00098	EBF3
5019299at2759	Microtubule-associated protein RP/EB family member	H772_YJM972E00098	EB2
5019299at2759	Microtubule-associated protein RP/EB family member	H772_YJM972E00098	EB1
